id,title,slug,url,topic,difficulty,companies,tags,source,status,order_id,internal_difficulty,version,last_edited_at,last_edited_by,has_edits,is_published,prompt,hint,solution,answers,is_premium,is_solution_free
oZWTNS2l73Zze74qgkmc,20-30 Die Split II,2030-split-ii,https://www.quantguide.io/questions/2030-split-ii,probability,medium,Jane Street | DRW,Combinatorics | Conditional Probability | Conditional Expectation | Expected Value,js edited,published,4579022,3,1,2023-9-4 18:15:58 America/New_York,Gabe,False,True,"Alice and Bob have fair $30-$sided and $20-$sided dice, respectively. The goal is to obtain the largest possible value. Alice rolls her die one time. However, Bob can roll his die twice and keep the maximum of the two values. In the event of a tie, Bob is the winner. Find the probability Alice is the winner.","Let $W$ be the event Alice wins. Then we can use Law of Total Probability to condition on whether or not Alice's roll is larger than $20$. Let $A$ be the value Alice rolls. Furthermore, let $B_1$ and $B_2$ be the values that Bob rolls on the first and second roll. We have that $$\mathbb{P}[W] = \mathbb{P}[W \mid A > 20] \mathbb{P}[A > 20] + \mathbb{P}[W \mid A \leq 20] \mathbb{P}[A \leq 20]$$ ","Let $W$ be the event Alice wins. Then we can use Law of Total Probability to condition on whether or not Alice's roll is larger than $20$. Let $A$ be the value Alice rolls. Furthermore, let $B_1$ and $B_2$ be the values that Bob rolls on the first and second roll. We have that $$\mathbb{P}[W] = \mathbb{P}[W \mid A > 20] \mathbb{P}[A > 20] + \mathbb{P}[W \mid A \leq 20] \mathbb{P}[A \leq 20]$$ It is clear to see that $\mathbb{P}[A > 20] = \dfrac{1}{3}$, as this accounts for $10$ of $30$ values. Furthermore, $\mathbb{P}[W \mid A > 20] = 1$, as this is strictly larger than any value Bob can roll.

$$$$

For the other case, we compute $$\mathbb{P}[W \mid A \leq 20] = \displaystyle \sum_{a=1}^{20} \mathbb{P}[\text{max}\{B_1,B_2\} < a]\mathbb{P}[A = a \mid A \leq 20] = \sum_{a=1}^{20} \mathbb{P}[B_1 < a]^2 \mathbb{P}[A = a \mid A \leq 20]$$ This is the event of interest as we want the Alice to have a strictly higher value than Bob. We simplify the maximum statement by noting that $B_1$ and $B_2$ are IID and that $\text{max}\{B_1,B_2\} < a$ is equivalent to saying that $B_1 < a, B_2 < a$.

$$$$

We know $\mathbb{P}[A = a \mid A \leq 20] = \dfrac{1}{20}$, as we know $A \leq 20$, so there are $20$ equally-likely values. Furthermore, we have that $\mathbb{P}[B_1 < a] = \dfrac{a-1}{20}$, as we want $B_1$ to take some value between $1$ and $a-1$, inclusive of both. Therefore, $$\mathbb{P}[W \mid A \leq 20] = \displaystyle \dfrac{1}{20} \sum_{a=1}^{20} \left(\dfrac{a-1}{20}\right)^2 = \dfrac{247}{800}$$ Combining these, we have that $$\mathbb{P}[W] = \dfrac{1}{3} + \dfrac{2}{3} \cdot \dfrac{247}{800} = \dfrac{647}{1200}$$","[""647/1200""]",False,False
hzU0D9CWz84k9afeZ2TU,Measuring Water,measuring-water,https://www.quantguide.io/questions/measuring-water,brainteasers,medium,,,http://jnsilva.ludicum.org/HMR13_14/536.pdf,published,4580789,3,1,2023-11-5 00:15:26 America/New_York,Gabe,False,True,"The maid was given the task of fetching exactly 2 pints of water from the brook using two vessels, one measuring 7 pints and the other measuring 11 pints. To accomplish this, what is the minimum number of transactions required? A ""transaction"" can involve filling a vessel, emptying it, or pouring water from one vessel to another.","The first column represents the amount of water in the 7 pint vessel, whereas the second column represents the amount of water in the 11 pint vessel. Here are the first $4$ steps. $$$$

7 11 $$$$
____ $$$$

1: 7 0$$$$
2: 0 7$$$$
3: 7 7$$$$
4: 3 11$$$$","Two pints may be measured in fourteen transactions as show in the table below. The first column represents the amount of water in the 7 pint vessel, whereas the second column represents the amount of water in the 11 pint vessel. $$$$
7 11 $$$$
____ $$$$

1: 7 0$$$$
2: 0 7$$$$
3: 7 7$$$$
4: 3 11$$$$
5: 3 0$$$$
6: 0 3$$$$
7: 7 3$$$$
8: 0 10$$$$
9: 7 10$$$$
10: 6 11$$$$
11: 6 0$$$$
12: 0 6$$$$
13: 7 6$$$$
14: 2 11$$$$","[""14""]",False,False
LdnfvfelYDhwJXsbwZDh,Rook on a Chessboard,rook-on-a-chessboard,https://www.quantguide.io/questions/rook-on-a-chessboard,brainteasers,medium,,,,published,4587983,2,2,2023-9-9 23:25:56 America/New_York,Gabe,False,True,"Consider a standard chessboard where there is a rook in the bottom right corner. Here, the rook can move in straight lines upwards or to the left. You and your friend are playing a game where you take turns moving the rook. The winner of the game will be the one that moves the rook to the top-left square. If you are to guarantee a win, should you go first or second? Enter $1$ for first and $2$ for second.

",Consider the case of $2$ x $2$ chessboard.,"Consider the case of $2$ x $2$ chessboard. For you to win, the rook must be on the top-right square or the bottom-left square. Player $1$ has no choice but to move the rook onto one of those squares, and you will always win. 

We can expand this to bigger chessboards by ensuring that you always move the rook to a position that is diagonal to the top-left square. This gives a diagonal line from the bottom-right square to the top-left square of $\textit{safe}$ squares. If you move the rook to one of these squares, you are guaranteed to win. Thus, however Player $1$ moves, you will move the rook to the corresponding square on the diagonal.","[""2""]",False,False
q4UXyPzMGFYHUef0JKUZ,Deviating Sums,deviating-sums,https://www.quantguide.io/questions/deviating-sums,probability,easy,Valkyrie Trading,Discrete Random Variables,Kaushik - Own,published,4588153,2,2,2023-11-26 22:50:37 America/New_York,Aaron,False,True,Two identical sets of cards are in front of you. Each set has $5$ cards labeled $0-4$. You pick a card from each set and add them together. What is the standard deviation of sum of the cards chosen?,What properties of variance can we use to solve this problem?,"Let $X$ be the number chosen from the first set and $Y$ be the number chosen from the second set. Since $X$ and $Y$ are independent, we know that $$Var(X+Y)=Var(X)+Var(Y) = 2\cdot Var(X)$$
To find $Var(X)$, we can use the equation $Var(X) = E(X^2)-E(X)^2$. 
$$E(X^2) = \dfrac{0^2+1^2+2^2+3^2+4^2}{5}=6$$
$$E(X)^2 = (\frac{0+1+2+3+4}{5})^2 = 2^2=4$$
Thus $Var(X)=6-4=2$ and $Var(X+Y) = 2\cdot2 = 4$. Since we are finding the standard deviation, we have to take the square root of the variance. Thus the answer is $2$.","[""2""]",False,False
gk9JBGae2PL9dVM02fxK,Tennis Deuces I,tennis-deuces,https://www.quantguide.io/questions/tennis-deuces,probability,easy,Maven Securities | Optiver,Combinatorics,Kaushik - Maven Glassdoor,published,4594649,1,7,2023-11-7 12:21:49 America/New_York,Gabe,False,True,"How many ways are there to get a score of $40$-$40$ (deuce) in tennis? Scores in tennis follow $0, 15, 30, 40$. ",How many total points are needed to get to deuce and how many does each person have to win?,"Both players need to win exactly $3$ points against each other to obtain a deuce. This means that out of a length of $6$ points, $3$ come from Person 1 and $3$ come from Person 2. Thus we can choose $3$ positions out of the total $6$ points for Person 1 to score which gives us $\binom{6}{3}$ which yields $20$ ways.","[""20""]",False,False
xozfuFZcGbkAG0dHx1Dt,Proper Statement,proper-statement,https://www.quantguide.io/questions/proper-statement,probability,medium,AQR,Combinatorics,cmu,published,4601149,3,1,2023-11-2 22:39:53 America/New_York,Gabe,False,True,"A proper statement of length $2n$ is a string of characters consisting of $(,),\{$ and $\}$, where each of parentheses and curly braces are individually properly opened and closed. For example, $()\{\}$ and $\{()\}$ are proper statements, while $\{(\})$ and $((\})$ are not proper statements. Let $P_n$ be the number of proper statements of length $2n$. Find $P_5$.",Use Catalan numbers $C_n$ for standard parenthesization.,"We solve this for more general $n$. The trick here is to refer back to the idea of Catalan numbers being proper parenthesizations of just $()$. There are $C_n$ such parenthesizations of length $2n$. Then, for each pair of parentheses, we have the option to select it as either parentheses or curly braces. Therefore, there are $2^n$ such ways we can select each pair being either parentheses or curly braces. Thus, $P_n = C_n \cdot 2^n$. In particular, $P_5 = C_5 \cdot 2^5 = \displaystyle \dfrac{1}{6} \cdot \binom{10}{5} \cdot 2^5 = 1344$.","[""1344""]",True,False
a5MIcfE3Pxh9Gg0Izjvo,Lead Count,lead-count,https://www.quantguide.io/questions/lead-count,probability,medium,Optiver,Combinatorics | Discrete Random Variables,Optiver OA,published,4603536,2,,,,,True,Suppose you flip a fair coin $10$ times. We say a certain outcome (heads or tails) is leading after $n$ flips if there are strictly larger than $\dfrac{n}{2}$ flips of that outcome within the first $n$ flips. Find the probability that the outcome of the first flip of the coin is leading after $10$ flips.,"Fix the first flip arbitrarily since it is equally likely to be heads or tails. Without loss of generality, say it is heads. Then we would need at least $5$ heads in the next $9$ flips to be leading.","Fix the first flip arbitrarily since it is equally likely to be heads or tails. Without loss of generality, say it is heads. Then we would need at least $5$ heads in the next $9$ flips to be leading, as we need strictly more than $5$ heads total in the $10$ flips and we know the first is heads. The trick here to compute this probability is to note that $\displaystyle \binom{9}{i} = \binom{9}{9-i}$ for each $0 \leq i \leq 9$. Therefore, we have that $$\displaystyle \binom{9}{0} + \dots + \binom{9}{4} = \binom{9}{5} + \dots + \binom{9}{9}$$ As each sequence of heads and tails is equally likely and we note that there and the same number of sequences with at least $5$ and strictly less than $5$ heads in the $9$ flips, we see that our answer is $\dfrac{1}{2}$.","[""1/2""]",False,False
TnqbTDVasRPjp0SCOq7y,18 Sides,18-sides,https://www.quantguide.io/questions/18-sides,brainteasers,easy,,,AOPS,published,4603617,1,,,,,True,There is a fair 18-sided die where each side is either a 6 or a 3. The expected value of a roll is 4. How many 6s are on the 18-sided die?,"If there are $n$ sides that are $6$, what is the expected value of the die?","Suppose there are $n$ sides labeled 6, and $18 - n$ sides labeled 3. Then, the expected value of a roll can be written as $\frac{6n}{18} + \frac{3(18-n)}{18} = 4$. Solving for $n$, we find
\[\begin{aligned}
    \frac{6n}{18} + \frac{3(18-n)}{18} = 4 \\
    \frac{n}{6} + 3 &= 4 \\
    n &= 6
\end{aligned}\]","[""6""]",False,False
hhWywIco3GsZW0jBv1sK,Defining Regression,defining-regression,https://www.quantguide.io/questions/defining-regression,statistics,easy,,,,published,4610495,1,1,2023-10-29 10:05:42 America/New_York,Gabe,False,True,"Let $X$ and $Y$ be random variables such that $E[X]=6, V[X] = 2, E[Y] = 8, V[Y] = 10,$ and $Cov[X,Y]=0$. Suppose you do a simple linear regression of $X$ on $Y$ that results in a model of $Y = aX + b$. What is $a+b$?","Recall the maximum likelihood estimators for slope and y-intercept parameters. Which is a function of covariance, and how will that help you determine the other parameter's value?","The covariance between the $X$ and $Y$ is zero, and thus $a$ is 0. The y-intercept of the regression is thus $E[Y]$, so $b$ is 8. In conclusion, $a+b=8$.","[""8""]",False,False
M5FK2x6zNduJUlVmS4b0,Binomial Contract Pricing I,binomial-contract-pricing-i,https://www.quantguide.io/questions/binomial-contract-pricing-i,finance,medium,,Finance,,published,4618856,2,2,2023-10-13 23:42:16 America/New_York,Gabe,False,True,"We want to price a derivatives contract on the underlying $S$, which has payoff $S_T^2$ at expiry, where $T = 2$. At each step, the underlying will either double or half. Assuming the initial price of the underlying is $S_0 = 5$, what is the time-$0$ price of the contract? ",What are the potential final payoffs? Back-propagate. ,"First, we need to figure out the risk-neutral probabilities. We solve the following equation to determine these probabilities.

$$2q = (1-q)*0.5 = 1$$

This gives us $q = 1/3$. We can then find the final potential payoffs, we can either double twice, half twice, or double, then half. This gives us final underlying values of either $20, 5, 1.25$. We can square these to get the contract values. We can then use the risk-neutral probabilities to back-propagate to determine the initial value.

For example, for the first up-move, when the underlying has value $S_1 = 10$, we either will have $S_2 = 20$ or $S_2 = 5$. We have these contract values and can then calculate the expectation of the contract for this time and value. This gives us:

$$E_1 = \frac{1}{3}(400) + \frac{2}{3}(25) = 150$$

This can be repeated for the other values to get $E_0 = 56.25$. ","[""56.25""]",False,False
aE3rQnTNgWimrE9INi39,ATM Implied Volatility,atm-implied-volatility,https://www.quantguide.io/questions/atm-implied-volatility,finance,medium,,Finance,,published,4627285,2,2,2023-10-7 08:54:10 America/New_York,Gabe,False,True,"You have an at-the-money European call option with an expiration of $3$ months and a price $C_0 = 2.3$ of the underlying $S$, with an initial price of $S_0 = 12$. What is an approximation of the implied volatility (annualized)? Round to $3$ decimal points. 

",What is an approximation we can use for ATM European options following Black-Scholes dynamics? ,"We can use the following approximation to calculate the price of a vanilla European option.

$$V = \sqrt{\frac{T-t}{2\pi}} \sigma S$$

To calculate the implied volatility, we can plug in the values above. $T-t = 3/12$, $S = 12$, and $V = 2.3$. Solving for $\sigma$, we obtain $\sigma = .961$. ","["".961""]",False,False
ybZX90JCz675ktSmDqid,Perfect Correlation II,perfect-correlation-ii,https://www.quantguide.io/questions/perfect-correlation-ii,probability,medium,TransMarket Group | Five Rings,Covariance,tmg edited,published,4630881,2,1,2023-11-10 11:18:21 America/New_York,Gabe,False,True,"Suppose that $X$ and $Y$ are perfectly correlated i.e. $\rho(X,Y) = 1$ with $\sigma_Y < \sigma_X$. Find the correlation of $X+Y$ and $X-Y$.","Suppose that $X$ and $Y$ have respective variances $\sigma_X^2$ and $\sigma_Y^2$. Compute $\text{Cov}(X+Y,X-Y)$ and their respective variances using the common formulae.","Suppose that $X$ and $Y$ have respective variances $\sigma_X^2$ and $\sigma_Y^2$. Then $\text{Cov}(X+Y,X-Y) = \text{Cov}(X,X) - \text{Cov}(Y,Y) = \sigma_X^2 - \sigma_Y^2$. Similarly, we know that $\text{Var}(X+Y) = \sigma_X^2 + \sigma_Y^2 + 2\sigma_X\sigma_Y = (\sigma_X + \sigma_Y)^2$, so $\sigma_{X+Y} = \sigma_X + \sigma_Y$. By a similar argument, we get $\text{Var}(X-Y) = \sigma_X^2 + \sigma_Y^2 - 2\sigma_X\sigma_Y = (\sigma_X - \sigma_Y)^2$, so $\text{Var}(X-Y) = |\sigma_X - \sigma_Y|$. Note that the absolute values are needed here since we can't have a negative variance.

$$$$

Therefore, we have that $\rho(X+Y,X-Y) = \dfrac{\sigma_X^2 - \sigma_Y^2}{(\sigma_X+\sigma_Y)|\sigma_X - \sigma_Y|} = \dfrac{\sigma_X - \sigma_Y}{|\sigma_X - \sigma_Y|} = 1$. We get the $1$ from the condition that $\sigma_X > \sigma_Y$, so the numerator is positive.

$$$$

Another way to see this is that if $X$ and $Y$ are perfectly correlated, then $Y = aX + b$ for some constants $a$ and $b$. Since $\sigma_X > \sigma_Y$, it must be the case that $|a| < 1$. Therefore, $X+Y = X(1+a) + b$ and $X-Y = X(1-a) + b$. As $|a| < 1$, both of the constants $1+a$ and $1-a$ are positive. Therefore, as these are both linear transformation of $X$ with the same signs, they must have correlation $1$.",[],False,False
pF0ZYYUt7qTcKfr0kKru,Bus Wait I,bus-wait-i,https://www.quantguide.io/questions/bus-wait-i,probability,easy,Jane Street | Goldman Sachs,Expected Value | Continuous Random Variables,js gd,published,4632696,1,2,2023-11-7 12:31:06 America/New_York,Gabe,False,True,"You are waiting for a bus to get to QuantGuide on time! The bus runs on a fixed schedule of appearing every $10$ minutes. If you arrive at a uniformly random time throughout the day, what is the expected time until the next bus appears (in minutes)?",What is the distribution of the time until the next bus?,"As you show up at a uniformly random time throughout the day, the time until the next bus is just uniformly distributed between $0$ and $10$ minutes. Therefore, the answer is just $5$, as that is the mean of this random variable.","[""5""]",False,False
oZpwbuwl3h6SF2FEPVZJ,Missing Product,missing-product,https://www.quantguide.io/questions/missing-product,brainteasers,medium,SIG,,sig,published,4659472,2,1,2023-9-2 22:31:54 America/New_York,Gabe,False,True,"You have $4$ positive real numbers $a,b,c,$ and $d$. When you multiply each pair of the numbers together, you get some element of the $6$ element set $\{9,10,12,27,30,x\}$. Find $x$.","Note that since $a,b,c,$ and $d$ don't necessarily have to be integers, prime factorization matching may not solve the question entirely. One thing to quickly notice is that the integers $9$ and $10$, as well as $27$ and $30$ are in our set. Therefore, this implies two of the values, say $a$ and $b$, satisfy, $a = \dfrac{9}{10}b$.","Note that since $a,b,c,$ and $d$ don't necessarily have to be integers, prime factorization matching may not solve the question entirely. One thing to quickly notice is that the integers $9$ and $10$, as well as $27$ and $30$ are in our set. Therefore, this implies two of the values, say $a$ and $b$, satisfy, $a = \dfrac{9}{10}b$. One may now take the guess that $a = 9$ and $b = 10$. However, this doesn't work, as one of the other integers would have to be $c = 1$, and there would be too many missing values remaining. The next natural guess would be $a=  \dfrac{9}{2}$ and $b = 5$, as you can obtain the values $9$ and $10$ from setting another integer $c = 2$. Running with this, we see that $ac = 9$ and $bc = 10$. To find $d$, the values left that we haven't matched yet are $12, 27,$ and $30$. However, we see that $12 = 2 \cdot 6, 27 = \dfrac{9}{2} \cdot 6,$ and $30 = 5 \cdot 6$, which implies $d = 6$. The last value should be $ab = \dfrac{9}{2} \cdot 5 = \dfrac{45}{2}$","[""45/2""]",True,False
jOiWkCjoR6a9NJOSEW7r,Modified RNG,modified-rng,https://www.quantguide.io/questions/modified-rng,probability,medium,,Conditional Expectation | Continuous Random Variables,,published,4664496,0,,,,,True,"Jimmy picks a number uniformly at random from $(0,1)$. If Jimmy chooses $x$, then Jon picks a number from $(x,1)$ uniformly at random. If $Y$ represents the number Jon selects, in simplest form, find $\dfrac{\mathbb{E}[Y]}{\text{Var}(Y)}$.","Let $X$ be Jimmy's number. Then $X \sim \text{Unif}(0,1)$ and $Y \mid X = x \sim \text{Unif}(x,1)$. Use Law of Total Expectation and Variance to obtain $\mathbb{E}[Y]$ and Var$(Y)$.","Setting this up as a conditional distributions question, let $X$ be Jimmy's number. Then $X \sim \text{Unif}(0,1)$ and $Y \mid X = x \sim \text{Unif}(x,1)$. We want to find $\mathbb{E}[Y]$ and Var$(Y)$. We start with $\mathbb{E}[Y]$ first. Since we know the conditional distribution of $Y$, we should apply Law of Total Expectation to get $\mathbb{E}[Y] = \mathbb{E}[\mathbb{E}[Y \mid X]]$. $\mathbb{E}[Y \mid X] = \dfrac{X+1}{2}$ as $Y\mid X \sim \text{Unif}(X,1)$. Thus, $\mathbb{E}[Y] = \dfrac{1}{2}\left(\mathbb{E}[X] + 1\right) = \dfrac{3}{4}$ since $\mathbb{E}[X] = \dfrac{1}{2}$. $$$$Now, for Var$(Y)$, we want to use Law of Total Variance, so Var$(Y) = \text{Var}(\mathbb{E}[Y \mid X]) + \mathbb{E}[\text{Var}(Y \mid X)]$. We have $\mathbb{E}[Y\mid X] = \dfrac{X+1}{2}$ from the previous part. Furthermore, we have that Var$(Y \mid X) = \dfrac{(1-X)^2}{12}$ by the known properties of uniform random variables. Therefore, Var$(Y) = \text{Var}\left(\dfrac{1+X}{2}\right) + \dfrac{1}{12}\mathbb{E}\left[(1-X)^2\right]$. $$$$Let's start with Var$\left(\dfrac{1+X}{2}\right)$. We know constant shifts don't change the variance, so this can be reduced to Var$\left(\dfrac{X}{2}\right)$. Constants inside variance need to be squared to move outside, so this becomes $\dfrac{1}{4}\text{Var}(X)$. It is known Var$(X) = \dfrac{1}{12}$, so this first term becomes $\dfrac{1}{48}$.$$$$For the second term, $\mathbb{E}[(1-X)^2] = \displaystyle \int_0^1 (1-x)^2dx = \int_0^1 x^2dx = \dfrac{1}{3}$ by making the $u-$substitution $u = 1-x$. Therefore, the second term is $\dfrac{1}{36}$. Added together, Var$(Y) = \dfrac{7}{144}$. Dividing $\mathbb{E}[Y]$ by Var$(Y)$, we get that the ratio is $\dfrac{108}{7}$.","[""108/7""]",False,False
3LFeBSy1eVTUls94fOJt,Hatching Eggs II,hatching-eggs-ii,https://www.quantguide.io/questions/hatching-eggs-ii,probability,easy,,Expected Value,Wackerly,published,4679745,2,1,2023-8-26 14:08:44 America/New_York,Gabe,False,True,Amy has a chicken. The number of eggs laid by the chicken in a month follows a Poisson process with $\lambda = 6$. The probability that an egg hatches is $0.3$. Eggs hatch independently of one another. Compute the variance of the number of hatched eggs. ,Use the Law of Total Variance and the result of Hatching Eggs I.,"Let $X$ denote the number of eggs laid. $X \sim \text{Pois}(6)$. Let $Y$ denote the number of egg hatches. Note that the value of $Y$ depends on the number of eggs hatched, $X$. For example, if $X = x$, then, letting $E_1, E_2, \ldots, E_n \overset{\text{iid}}{\sim} \text{Bernoulli}(0.3)$ be indicator variables for each egg, we have: 
\[
\begin{aligned}
    Y &= \sum_{i = 1}^x E_i.
\end{aligned}
\]
We are interested in $\text{Var}[Y]$. We can utilize the law of total variance. 
\[
\begin{aligned}
    \text{Var}[Y] &= \mathbb{E}[\text{Var}[Y|X]] + \text{Var}[\mathbb{E}[Y|X]] 
\end{aligned}
\]
Note that
\[
\begin{aligned}
    \text{Var}[Y|X] &= 0.3X \\
    \mathbb{E}[Y|X] &= X(0.3)(0.7) \\
    &= 0.21 X
\end{aligned}
\]
Plugging these values in, we find
\[
\begin{aligned}
    \text{Var}[Y] &= \mathbb{E}[\text{Var}[Y|X]] + \text{Var}[\mathbb{E}[Y|X]]  \\
    &= 0.3^2 \text{Var}[X] + 0.21 \mathbb{E}[X]
\end{aligned}
\]
Recall that $\text{Var}[X] = \lambda = 6$ and $\mathbb{E}[X] = \lambda = 6$. Our final answer is
\[
\begin{aligned}
    \text{Var}[Y] &= 0.3^2 \cdot 6 + 0.21 \cdot 6 \\
    &= 1.8
\end{aligned}
\]","[""9/5""]",True,False
wyXIh3oi7vFUlgbh5QlX,Egg Drop I,egg-drop,https://www.quantguide.io/questions/egg-drop,brainteasers,medium,Aquatic Capital | TransMarket Group | Optiver | Tower Research Capital | Virtu Financial | WorldQuant | Akuna,Games,,published,4684434,3,10,2023-11-5 10:31:58 America/New_York,Gabe,False,True,"You are holding two identical eggs in a 100-story building. If an egg is dropped at an elevation under story $X$, then the egg will survive; else, the egg breaks. What is the minimum number of drops required to determine $X$ in the worst-case scenario?","Assume we design a strategy with $N$ maximum drops. If the first egg is dropped once, then the second egg can cover $N-1$ floors. If the first egg is dropped twice, then the second egg can cover $N-2$ floors.","Suppose that we have a strategy with a maximum number of $N$ drops. For the first drop of the first egg, we can try the $N$-th floor. If the egg breaks, we can start to try the second egg from the first floor and increase the floor number by one until the second egg breaks. At most, there are $N-1$ floors to tests. If the first egg dropped from the $N$-th floor does not break, then we have $N-1$ drops left. This time we can only increase the floor number by $N-1$ for the first egg since the second egg can only cover $N-2$ floors if the first egg breaks. If the egg dropped from the $2N-1$-th floor does not break, then we have $N-2$ drops left. Therefore, we can only increase the floor number by $N-2$ for the first egg since the second egg can only cover $N-3$ floors if the first egg breaks. Using such logic, we can see that the number of floors that these two eggs can cover with a maximum of N drops is  $$N+(N-1)  + ... 1 \geq 100 \newline \newline \frac{N(N+1)}{2} \geq 100 \newline \newline N = 14$$","[""14""]",True,False
Ek5NNmWWKifGzAsJue9H,Casino Combo,casino-combo,https://www.quantguide.io/questions/casino-combo,probability,easy,Belvedere Trading,Conditional Probability | Combinatorics,,published,4690635,1,1,2023-11-7 13:29:55 America/New_York,Gabe,False,True,"A fair $6-$sided die, a standard roulette wheel (has 38 values with two zeroes and $1-36$), and a standard deck of cards are in a casino. Letting Aces count as ones, what is the probability that when the roulette wheel is spun, the die is rolled, and a card is dealt from the deck, all of them show the same value?",How many possible values are there in common?1,"The die has the most restrictive values (only 1-6), so roll the die and let it land on one of the sides arbitrarily. The probability that we choose a card of that rank from the deck is $\dfrac{1}{13}$. The probability the roulette wheel lands on that value is $\dfrac{1}{38}$. Therefore, the probability, by independence, is $\dfrac{1}{13 \cdot 38} = \dfrac{1}{494}$.","[""1/494""]",False,False
pILYKHepDOkAqqsXqH1K,Price an Option II,price-an-option-ii,https://www.quantguide.io/questions/price-an-option-ii,finance,medium,,Finance,,published,4700292,2,2,2023-9-11 15:48:34 America/New_York,Gabe,False,True,"You have access to the European call options at the following strikes and $T_0$ prices, the underlying $S$ which has initial price $S_0 = 7$, and a bond that has initial price $0.9$, paying $1$ at time $T$. The calls are given in the format of $(\text{Strike } K, \text{Price } C_0)$

$$\begin{align*}
(5, 4.2) \\ 
(10, 1.4) \\ 
(15, 0.7) \\ 
(20, 0.1)
\end{align*}$$

Find the time-$0$ price of a contract that pays $\max({3S_T, 15})$ at time $T$. 
",Create a replicating portfolio,"To find the time-$0$ price, we need to create a replicating portfolio. We can see that the payoff $\max(3S_T, 15)$ is the same as $15 + 3\max(S_T - 5,0)$. This replicating portfolio is the same as being long $3$ call-options with strike $K=5$, but now shifted vertically by $15$. Constants can be treated as $n$ units of a bond, paying $1$ at maturity. So, to replicate the final payoff, we have $15$ bonds and $3$ call options. 

$$\\$$

So, we have time-$0$ price of $V_0 = 15(0.9) + 3(4.2) = 26.1$. Note: we need to discount the bonds back to the present value of $0.9$. 

","[""26.1""]",False,False
8phJkXyrzKaRgf6DpsXu,Fair Load,fair-load,https://www.quantguide.io/questions/fair-load,probability,easy,Virtu Financial,Conditional Probability,glassdoor,published,4703810,1,1,2023-11-5 09:08:40 America/New_York,Gabe,False,True,"Emma has two $6-$sided dice with the values $1-6$ on the sides. One of the dice is fair, while the other is loaded such that each side appears in proportion to the value on the side. Emma rolls both dice. Find the probability that the sum of the outcomes will odd.",Emma can obtain an odd sum in two ways: The fair die is even and the loaded is odd OR The fair die is odd and the loaded is even. ,"Emma can obtain an odd sum in two ways: The fair die is even and the loaded is odd OR The fair die is odd and the loaded is even. 

$$$$

$\textbf{Case 1:}$ The fair die is even with probability $\dfrac{1}{2}$. The probability that the loaded die is odd is $\dfrac{1+3+5}{1+2+3+4+5+6} = \dfrac{3}{7}$

$$$$

$\textbf{Case 2:}$ The fair die is odd with probability $\dfrac{1}{2}$. The probability that the loaded die is even is $\dfrac{2+4+6}{21} = \dfrac{4}{7}$

$$$$

Putting it together, we have that the probability of an odd sum is $\dfrac{1}{2} \cdot \dfrac{3}{7} + \dfrac{1}{2} \cdot \dfrac{4}{7} = \dfrac{1}{2}$","[""1/2""]",False,False
7NzpQ7qXrsrS639kHQKx,Exercise Vega,strike-vega,https://www.quantguide.io/questions/strike-vega,finance,easy,,,,published,4708133,1,3,2023-10-13 23:46:40 America/New_York,Gabe,False,True,"You have $3$ at-the-money options on some different underlyings with strikes $K = 10$, $K = 20$, $K = 30$, all with expiry $T$. Assuming Black-Scholes dynamics, which option (strike) has the largest vega? ",Are options with higher or lower strikes more valuable? Assuming you can exercise them.,"Vega is proportional to the strike price when assuming Black-Scholes dynamics. If you can exercise at a larger strike, then the option is more valuable and all things else, should be more sensitive to volatility changes. ","[""30""]",False,False
